Timestamp,S1_X,S1_Y,S1_Z,S1_p,S1_r,S2_X,S2_Y,S2_Z,S2_p,S2_r
2025-11-05 17:45:45.630,-0.13,-0.02,0.99,-7.52,-1.36,-0.43,0.07,0.89,-25.45,4.75
2025-11-05 17:45:45.642,-0.13,-0.02,1.01,-7.41,-1.0,-0.44,0.08,0.9,-25.94,4.83
2025-11-05 17:45:45.654,-0.13,-0.03,1.02,-7.75,-1.87,-0.44,0.05,0.91,-26.32,3.44
2025-11-05 17:45:45.666,-0.14,-0.01,1.01,-8.2,-0.44,-0.44,0.09,0.9,-26.19,5.96
2025-11-05 17:45:45.678,-0.12,-0.01,0.99,-7.07,-0.79,-0.42,0.08,0.87,-25.08,5.12
2025-11-05 17:45:45.691,-0.14,-0.03,1.01,-8.08,-1.55,-0.44,0.06,0.91,-25.94,3.81
2025-11-05 17:45:45.703,-0.13,-0.02,0.99,-7.18,-1.01,-0.42,0.07,0.87,-24.71,4.6
2025-11-05 17:45:45.716,-0.14,-0.04,0.99,-7.97,-2.15,-0.43,0.04,0.89,-25.57,2.89
2025-11-05 17:45:45.728,-0.13,-0.03,1.0,-7.75,-1.46,-0.43,0.07,0.89,-25.57,4.39
2025-11-05 17:45:45.740,-0.13,-0.01,0.99,-7.18,-0.56,-0.42,0.1,0.88,-24.95,6.73
2025-11-05 17:45:45.753,-0.13,-0.02,0.99,-7.75,-1.01,-0.43,0.06,0.88,-25.45,4.04
2025-11-05 17:45:45.765,-0.15,-0.04,1.02,-8.54,-2.19,-0.46,0.05,0.94,-27.2,2.86
2025-11-05 17:45:45.778,-0.14,-0.01,1.03,-8.2,-0.33,-0.44,0.12,0.91,-26.19,7.72
2025-11-05 17:45:45.790,-0.1,0.11,1.01,-5.94,6.32,-0.43,0.29,0.88,-25.2,18.59
2025-11-05 17:45:45.803,-0.14,-0.03,1.02,-7.97,-1.43,-0.44,0.01,0.9,-26.07,0.5
2025-11-05 17:45:45.816,-0.13,-0.1,0.96,-7.75,-5.93,-0.41,-0.06,0.85,-23.97,-3.81
2025-11-05 17:45:45.828,-0.12,-0.06,0.96,-6.96,-3.71,-0.4,-0.0,0.86,-23.36,-0.26
2025-11-05 17:45:45.842,-0.15,-0.08,1.02,-8.54,-4.62,-0.45,-0.02,0.95,-26.69,-1.06
2025-11-05 17:45:45.854,-0.14,-0.05,1.02,-8.31,-2.75,-0.44,0.03,0.91,-25.82,1.72
2025-11-05 17:45:45.867,-0.15,-0.07,1.01,-8.42,-3.89,-0.44,-0.03,0.91,-26.07,-1.97
2025-11-05 17:45:45.879,-0.14,-0.05,1.01,-8.31,-2.67,-0.44,0.04,0.89,-26.07,2.38
2025-11-05 17:45:45.891,-0.12,-0.0,1.0,-6.96,-0.11,-0.43,0.12,0.87,-25.32,7.9
