Timestamp,S1_X,S1_Y,S1_Z,S1_p,S1_r,S2_X,S2_Y,S2_Z,S2_p,S2_r
2025-11-05 08:52:07.733,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-5.38,-0.91
2025-11-05 08:52:07.745,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:07.757,-0.13,0.01,1.0,-7.41,0.45,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:07.769,-0.13,0.0,1.0,-7.18,0.22,-0.09,-0.02,0.98,-5.38,-1.15
2025-11-05 08:52:07.781,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:07.793,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.15,-1.37
2025-11-05 08:52:07.805,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:07.817,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:07.829,-0.12,0.0,1.01,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:07.841,-0.12,0.0,1.0,-6.96,0.0,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:07.853,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:07.865,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:07.876,-0.12,0.02,1.0,-6.96,0.89,-0.09,-0.01,0.98,-5.38,-0.68
2025-11-05 08:52:07.889,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:07.901,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-5.15,-1.14
2025-11-05 08:52:07.913,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.15,-1.15
2025-11-05 08:52:07.924,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:07.936,-0.12,0.0,1.0,-6.96,0.0,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:07.948,-0.12,0.0,1.0,-6.96,0.0,-0.09,-0.02,0.99,-5.15,-0.91
2025-11-05 08:52:07.961,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:07.973,-0.13,0.0,1.0,-7.18,0.22,-0.09,-0.02,0.98,-4.93,-0.92
2025-11-05 08:52:07.985,-0.12,0.0,1.0,-6.96,0.0,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:07.997,-0.12,0.01,1.0,-6.96,0.45,-0.08,-0.02,0.98,-4.71,-1.15
2025-11-05 08:52:08.009,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:08.021,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.01,0.98,-5.15,-0.46
2025-11-05 08:52:08.033,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.02,0.98,-5.38,-0.92
2025-11-05 08:52:08.045,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:08.057,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-5.15,-1.14
2025-11-05 08:52:08.069,-0.13,0.0,1.0,-7.18,0.22,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:08.081,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:08.093,-0.12,0.01,1.01,-6.96,0.44,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:08.105,-0.12,0.0,1.0,-6.96,0.0,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:08.117,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:08.129,-0.13,0.0,1.0,-7.18,0.22,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:08.142,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.01,0.98,-5.15,-0.68
2025-11-05 08:52:08.154,-0.12,0.01,1.0,-6.73,0.45,-0.09,-0.02,0.98,-5.15,-1.14
2025-11-05 08:52:08.166,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:08.178,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:08.190,-0.12,0.01,1.01,-6.96,0.44,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:08.202,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.02,0.98,-5.15,-1.37
2025-11-05 08:52:08.213,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-4.93,-0.92
2025-11-05 08:52:08.225,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:08.237,-0.12,0.01,1.0,-6.73,0.45,-0.09,-0.02,0.98,-5.15,-1.14
2025-11-05 08:52:08.249,-0.12,0.0,1.01,-6.73,0.0,-0.09,-0.01,0.98,-5.15,-0.68
2025-11-05 08:52:08.261,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.01,0.98,-5.15,-0.68
2025-11-05 08:52:08.273,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:08.285,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:08.297,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.01,0.98,-5.15,-0.68
2025-11-05 08:52:08.309,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.38,-1.15
2025-11-05 08:52:08.321,-0.13,0.01,1.0,-7.18,0.45,-0.09,-0.02,0.98,-4.93,-0.92
2025-11-05 08:52:08.333,-0.12,0.0,1.0,-6.96,0.0,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:08.345,-0.12,0.01,1.0,-6.96,0.45,-0.08,-0.01,0.98,-4.71,-0.68
2025-11-05 08:52:08.358,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.01,0.98,-5.38,-0.68
2025-11-05 08:52:08.369,-0.12,0.0,1.0,-6.73,0.22,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:08.381,-0.12,0.0,1.01,-6.73,0.22,-0.09,-0.02,0.98,-4.93,-0.92
